timestamp,gpu_utilization (%),memory_utilization (%),gpu_power_draw (W),gpu_temperature (°C),gpu_fan_speed (%),gpu_clock_speed (MHz),cpu_utilization (%),memory_usage (%),server_power_draw (W),server_temperature (°C),disk_usage (%),network_bandwidth (Mbps)
2025-03-22 09:34:59.495312,45.86,46.5,212.74,76.3,93.39,926,35.47,49.57,405.59,35.4,33.46,529.1
2025-03-22 09:39:59.495312,77.11,52.49,115.37,61.7,45.32,1092,22.73,13.33,587.95,72.5,25.47,786.51
2025-03-22 09:44:59.495312,74.45,21.71,259.98,69.5,37.37,1318,91.52,22.42,425.55,58.5,64.05,761.81
2025-03-22 09:49:59.495312,87.76,21.18,285.07,48.5,28.53,1021,27.03,20.26,517.35,32.4,62.67,588.12
2025-03-22 09:54:59.495312,52.99,56.67,274.89,64.0,30.44,876,27.27,23.74,496.81,73.7,60.0,174.17
2025-03-22 09:59:59.495312,14.01,88.8,168.35,54.3,24.98,1137,89.95,10.82,464.33,30.6,93.92,257.82
2025-03-22 10:04:59.495312,57.98,17.7,165.15,63.7,27.01,1662,86.08,78.7,205.78,62.9,59.87,278.13
2025-03-22 10:09:59.495312,75.06,32.86,107.02,75.1,54.56,1589,27.4,54.81,230.97,70.0,74.13,86.73
2025-03-22 10:14:59.495312,13.4,79.56,230.28,74.6,45.67,1645,82.83,40.65,432.59,37.9,28.47,410.26
2025-03-22 10:19:59.495312,20.54,15.78,206.98,55.9,76.52,1649,27.48,42.78,564.71,45.5,42.42,629.99
2025-03-22 10:24:59.495312,6.11,80.07,191.87,71.2,89.62,1538,12.6,47.07,440.46,55.3,40.66,187.05
2025-03-22 10:29:59.495312,58.43,51.94,281.53,82.4,82.78,1712,78.83,15.91,294.4,60.6,63.2,216.28
2025-03-22 10:34:59.495312,84.81,42.66,133.58,68.2,62.45,1074,74.44,31.97,328.09,69.2,44.81,721.64
2025-03-22 10:39:59.495312,65.36,34.77,101.93,46.7,28.2,1662,31.52,78.13,449.26,64.2,68.08,210.79
2025-03-22 10:44:59.495312,93.38,33.77,114.66,70.6,76.78,1606,13.11,69.49,438.82,46.3,71.76,178.57
2025-03-22 10:49:59.495312,10.67,34.46,144.67,44.7,49.03,916,23.58,55.07,582.28,67.0,22.53,978.95
2025-03-22 10:54:59.495312,86.27,80.78,106.66,79.2,26.85,1091,74.4,48.46,411.63,73.5,67.98,64.0
2025-03-22 10:59:59.495312,78.27,67.9,200.57,63.2,87.4,1070,91.83,30.72,342.01,40.2,28.76,359.14
2025-03-22 11:04:59.495312,33.28,63.58,162.82,57.3,47.06,1246,28.31,47.7,410.0,33.3,54.89,83.19
2025-03-22 11:09:59.495312,92.62,73.9,136.1,42.6,37.46,956,78.64,57.83,514.49,49.2,74.49,846.15
2025-03-22 11:14:59.495312,30.91,30.57,250.02,57.1,89.72,1371,25.51,67.01,416.15,69.7,72.75,604.36
2025-03-22 11:19:59.495312,85.04,59.44,140.89,80.6,92.17,983,66.16,23.33,330.42,36.8,42.49,95.55
2025-03-22 11:24:59.495312,84.27,46.81,237.52,40.9,47.12,1223,12.53,75.05,335.45,69.9,40.43,634.59
2025-03-22 11:29:59.495312,73.19,72.6,169.85,61.4,48.38,1455,57.68,37.66,502.72,74.6,53.02,166.94
2025-03-22 11:34:59.495312,55.71,34.74,202.37,81.9,66.37,1472,29.23,50.26,226.58,32.4,34.15,520.95
2025-03-22 11:39:59.495312,15.8,61.45,286.77,57.8,78.68,1400,88.33,58.63,309.9,52.3,93.1,685.94
2025-03-22 11:44:59.495312,52.88,80.58,107.47,59.3,25.05,815,31.08,49.05,261.22,44.8,45.87,191.08
2025-03-22 11:49:59.495312,37.11,42.17,200.05,66.0,67.47,1725,40.86,55.76,577.87,47.7,89.22,522.2
2025-03-22 11:54:59.495312,76.3,15.33,270.88,60.8,96.23,1560,80.66,18.92,236.04,50.3,88.12,484.54
2025-03-22 11:59:59.495312,73.23,51.28,217.59,47.6,40.97,897,44.44,44.57,503.27,63.3,47.36,919.96
2025-03-22 12:04:59.495312,86.96,37.68,155.37,40.8,92.71,1761,26.46,32.44,452.17,56.6,39.06,995.92
2025-03-22 12:09:59.495312,6.33,63.78,179.54,67.4,96.01,1415,54.28,16.88,453.12,73.3,77.81,671.75
2025-03-22 12:14:59.495312,77.82,86.08,236.05,81.4,41.53,1099,80.6,25.33,505.37,45.0,37.2,862.12
2025-03-22 12:19:59.495312,89.46,48.85,278.16,44.8,80.34,1546,43.99,58.2,360.2,54.4,59.09,664.54
2025-03-22 12:24:59.495312,76.04,47.3,108.21,49.5,39.1,1221,16.96,25.73,360.3,66.6,28.3,882.47
2025-03-22 12:29:59.495312,16.72,62.37,114.31,56.7,79.01,1106,39.48,24.49,315.48,46.8,48.94,461.61
2025-03-22 12:34:59.495312,12.32,18.28,165.01,76.4,83.79,1755,90.9,54.23,439.1,50.9,25.86,627.59
2025-03-22 12:39:59.495312,6.88,30.28,146.56,52.1,39.78,1073,11.48,82.38,571.92,60.8,41.26,852.91
2025-03-22 12:44:59.495312,61.59,83.52,152.99,79.7,77.27,1060,41.76,73.1,569.59,68.7,69.9,922.18
2025-03-22 12:49:59.495312,61.67,63.6,144.25,42.5,84.97,1038,63.32,82.41,481.18,48.7,94.35,73.45
2025-03-22 12:54:59.495312,93.82,11.08,139.17,82.3,48.69,1735,12.07,56.64,562.47,53.9,39.11,148.76
2025-03-22 12:59:59.495312,40.82,26.37,126.12,65.2,33.42,1573,36.05,42.79,585.41,73.9,55.5,934.61
2025-03-22 13:04:59.495312,34.87,64.63,286.79,69.6,27.36,1131,89.65,68.37,518.04,31.9,53.6,590.08
2025-03-22 13:09:59.495312,61.2,71.15,128.84,56.5,66.03,914,7.76,30.91,363.13,50.2,33.81,990.68
2025-03-22 13:14:59.495312,79.3,77.19,140.88,75.2,98.25,1067,72.66,16.24,393.29,58.6,65.76,803.0
2025-03-22 13:19:59.495312,89.31,33.37,149.25,47.5,85.84,811,80.72,37.57,572.5,30.4,74.35,827.23
2025-03-22 13:24:59.495312,77.28,84.48,286.6,42.2,54.87,872,29.94,33.94,468.0,56.9,31.04,416.82
2025-03-22 13:29:59.495312,43.4,54.24,251.14,57.8,62.93,1673,24.32,64.04,528.28,32.5,76.78,294.66
2025-03-22 13:34:59.495312,62.14,65.72,257.94,78.4,42.36,1205,87.33,54.11,246.45,68.6,72.51,618.35
2025-03-22 13:39:59.495312,82.07,57.74,120.95,74.0,33.05,1616,73.76,21.06,277.56,66.3,34.8,885.08
2025-03-22 13:44:59.495312,49.15,19.82,267.26,63.3,58.57,977,15.2,82.68,337.64,31.5,68.67,739.41
2025-03-22 13:49:59.495312,24.5,87.05,181.64,65.7,57.08,1775,24.1,57.47,275.3,32.2,49.53,498.57
2025-03-22 13:54:59.495312,20.28,19.83,152.56,45.8,61.75,1571,60.92,46.61,562.59,63.9,71.09,765.54
2025-03-22 13:59:59.495312,5.01,30.39,215.15,77.8,96.22,1745,42.75,84.98,286.76,46.6,57.21,705.88
2025-03-22 14:04:59.495312,69.64,75.09,264.44,75.4,68.31,1058,50.38,17.78,422.87,55.9,23.61,917.4
2025-03-22 14:09:59.495312,15.0,59.49,255.73,69.5,68.46,1199,90.64,73.17,234.18,42.2,79.02,300.38
2025-03-22 14:14:59.495312,26.95,77.05,278.0,61.0,30.24,1069,42.82,39.17,261.98,37.8,61.67,163.35
2025-03-22 14:19:59.495312,31.81,51.26,285.63,83.4,99.72,1631,84.35,65.63,298.97,43.3,74.36,496.55
2025-03-22 14:24:59.495312,55.43,40.16,147.62,79.6,81.83,1431,64.47,84.46,593.16,41.1,29.46,393.03
2025-03-22 14:29:59.495312,40.82,83.75,184.77,69.0,90.18,1480,15.95,51.42,518.83,50.2,74.1,976.12
2025-03-22 14:34:59.495312,65.72,12.9,102.93,56.7,53.14,1285,72.01,11.81,469.42,63.6,51.02,57.13
2025-03-22 14:39:59.495312,10.01,78.49,275.86,67.8,60.17,1379,51.82,12.31,566.5,54.9,79.95,936.71
2025-03-22 14:44:59.495312,16.15,28.47,130.91,65.9,61.77,858,25.26,36.44,582.48,57.4,64.94,957.33
2025-03-22 14:49:59.495312,49.93,77.9,272.29,57.7,35.53,1441,31.06,72.53,381.43,51.2,46.62,98.41
2025-03-22 14:54:59.495312,35.33,21.14,165.88,53.8,75.16,1686,55.16,33.06,331.08,44.6,35.14,895.09
2025-03-22 14:59:59.495312,31.62,56.42,173.63,58.3,92.24,1065,59.15,36.76,326.13,36.5,81.19,497.24
2025-03-22 15:04:59.495312,11.03,81.05,107.83,65.8,33.1,874,92.14,72.76,214.29,46.0,62.01,777.84
2025-03-22 15:09:59.495312,85.61,47.88,165.38,59.3,26.91,1798,81.92,19.3,311.86,59.9,94.06,125.29
2025-03-22 15:14:59.495312,67.26,69.73,277.67,51.9,79.06,889,23.53,77.75,342.02,63.0,48.01,957.45
2025-03-22 15:19:59.495312,15.95,74.37,105.11,74.2,41.86,1304,74.66,31.26,214.76,51.1,71.43,627.17
2025-03-22 15:24:59.495312,10.85,68.92,181.27,63.9,69.91,1156,5.75,14.1,553.04,59.0,66.71,903.76
2025-03-22 15:29:59.495312,92.74,84.03,106.28,43.0,75.66,953,16.68,19.39,539.14,39.5,67.82,689.31
2025-03-22 15:34:59.495312,66.31,45.75,174.18,56.6,45.75,1699,22.97,86.2,300.6,68.7,75.27,559.97
2025-03-22 15:39:59.495312,42.57,23.85,134.53,79.8,85.21,1017,58.75,46.11,521.02,69.0,30.43,213.87
2025-03-22 15:44:59.495312,68.16,13.82,150.44,74.0,64.0,1285,22.52,30.52,518.48,44.4,61.22,219.06
2025-03-22 15:49:59.495312,73.07,29.72,275.52,54.5,89.52,1339,37.87,51.7,334.01,54.6,58.18,498.94
2025-03-22 15:54:59.495312,75.2,21.46,187.21,82.2,81.06,929,26.85,64.59,478.83,57.3,45.69,876.92
2025-03-22 15:59:59.495312,48.01,54.64,154.76,43.4,89.49,865,35.37,35.5,315.94,51.3,52.71,159.46
2025-03-22 16:04:59.495312,43.69,24.8,217.87,83.3,21.61,943,89.82,68.02,228.11,71.0,58.91,998.47
2025-03-22 16:09:59.495312,5.99,13.11,128.42,51.1,39.48,1179,94.76,30.18,401.92,63.3,44.07,882.12
2025-03-22 16:14:59.495312,88.39,12.88,151.88,40.4,27.2,1112,66.71,18.99,375.33,60.3,41.99,422.93
2025-03-22 16:19:59.495312,59.3,76.53,209.25,59.5,55.37,1206,56.51,53.98,255.26,53.4,75.37,290.46
2025-03-22 16:24:59.495312,23.28,57.32,147.5,56.2,91.2,1206,68.76,22.09,396.22,33.8,25.02,925.9
2025-03-22 16:29:59.495312,87.76,38.65,235.83,64.3,57.4,1772,74.45,85.24,579.75,34.9,43.47,167.05
2025-03-22 16:34:59.495312,87.34,81.54,198.3,75.9,87.98,1076,71.51,10.04,492.56,43.5,69.03,379.93
2025-03-22 16:39:59.495312,94.03,15.62,254.4,77.9,46.17,1414,12.37,70.46,495.55,39.5,35.66,129.72
2025-03-22 16:44:59.495312,83.67,88.43,289.65,58.1,47.17,1208,32.93,32.36,503.02,72.9,62.92,955.79
2025-03-22 16:49:59.495312,94.8,59.3,123.16,59.3,91.64,1113,35.91,77.69,497.85,48.4,42.66,636.74
2025-03-22 16:54:59.495312,27.02,24.68,166.93,46.7,54.07,1348,38.23,14.81,207.96,69.4,83.25,369.37
2025-03-22 16:59:59.495312,80.8,64.33,163.91,42.1,83.18,1048,35.99,86.24,569.88,66.8,46.25,311.71
2025-03-22 17:04:59.495312,79.07,71.07,130.24,68.9,38.93,1744,75.84,18.11,532.06,66.6,37.21,471.89
2025-03-22 17:09:59.495312,25.78,44.35,262.06,42.9,95.9,1260,72.28,73.03,309.83,39.7,59.76,136.81
2025-03-22 17:14:59.495312,13.86,78.93,251.98,73.0,65.97,1198,5.41,51.39,421.1,50.1,30.17,894.88
2025-03-22 17:19:59.495312,93.15,22.06,196.89,64.3,80.75,1467,31.67,44.43,446.0,44.3,79.81,535.39
2025-03-22 17:24:59.495312,31.64,32.31,207.55,48.9,27.16,1250,61.13,32.41,252.78,73.7,71.0,738.84
2025-03-22 17:29:59.495312,83.38,17.48,111.91,64.3,59.41,1270,15.82,77.31,301.59,69.5,77.79,272.06
2025-03-22 17:34:59.495312,5.37,26.87,211.1,48.2,92.08,1443,11.41,25.98,209.3,41.2,49.92,528.56
2025-03-22 17:39:59.495312,6.89,29.1,258.27,59.7,90.16,1358,79.56,67.7,545.58,44.1,82.63,250.53
2025-03-22 17:44:59.495312,46.93,83.41,214.77,76.0,23.75,1233,45.74,45.66,209.96,53.8,57.02,825.29
2025-03-22 17:49:59.495312,26.48,16.25,153.06,60.8,44.3,1755,82.01,89.88,327.48,42.5,27.1,786.51
2025-03-22 17:54:59.495312,67.09,44.19,233.51,46.7,55.47,1245,79.12,58.91,231.3,67.1,36.8,190.79
2025-03-22 17:59:59.495312,55.9,52.59,172.3,72.6,33.78,1506,85.4,18.34,512.56,66.9,73.33,120.78
2025-03-22 18:04:59.495312,11.97,81.9,208.97,48.4,78.4,902,9.34,43.56,569.99,62.6,87.23,832.99
2025-03-22 18:09:59.495312,19.64,89.82,197.51,73.2,34.76,1127,21.75,15.3,425.13,61.0,27.14,154.17
2025-03-22 18:14:59.495312,39.92,70.27,176.24,61.6,47.73,1482,31.65,32.85,255.83,54.6,84.82,571.06
2025-03-22 18:19:59.495312,21.7,87.66,243.78,60.4,73.06,1400,17.26,37.47,423.26,45.6,79.93,557.76
2025-03-22 18:24:59.495312,76.3,72.97,276.78,78.3,58.57,1045,48.69,78.25,508.14,67.7,46.74,242.8
2025-03-22 18:29:59.495312,42.45,87.06,101.04,71.9,79.09,857,76.91,77.04,487.37,68.6,71.7,611.79
2025-03-22 18:34:59.495312,13.41,66.58,286.72,41.5,96.9,904,90.61,10.92,496.69,32.2,34.02,527.62
2025-03-22 18:39:59.495312,48.59,16.38,202.3,53.3,29.32,1491,85.06,52.58,311.67,47.9,81.0,533.73
2025-03-22 18:44:59.495312,13.18,42.15,240.15,79.2,76.77,1771,46.16,27.88,229.5,31.2,69.3,391.71
2025-03-22 18:49:59.495312,16.6,61.73,271.12,40.8,38.43,868,62.28,35.61,259.59,67.8,52.91,846.51
2025-03-22 18:54:59.495312,26.56,38.06,193.42,64.5,53.16,1792,25.76,11.73,582.2,38.0,84.84,130.15
2025-03-22 18:59:59.495312,82.36,31.87,266.99,72.8,22.63,1101,41.27,69.98,445.41,60.3,30.44,466.69
2025-03-22 19:04:59.495312,88.22,56.19,135.52,68.0,30.87,952,83.41,86.05,491.16,46.1,83.43,296.83
2025-03-22 19:09:59.495312,79.36,84.68,131.83,74.2,45.58,1336,7.63,27.54,559.63,66.7,21.79,856.01
2025-03-22 19:14:59.495312,35.07,12.8,231.49,72.7,47.36,1688,52.95,37.34,541.1,52.9,76.49,263.83
2025-03-22 19:19:59.495312,29.52,71.54,274.03,71.1,91.97,834,83.55,26.51,287.36,44.6,63.0,778.67
2025-03-22 19:24:59.495312,54.42,67.82,278.49,77.0,79.35,1756,15.98,84.4,223.22,44.6,72.25,630.94
2025-03-22 19:29:59.495312,69.97,87.12,228.75,69.1,97.77,814,93.43,10.75,570.05,44.7,50.93,881.05
2025-03-22 19:34:59.495312,94.4,84.46,205.1,58.1,67.93,905,6.12,56.71,592.67,65.5,84.83,614.1
2025-03-22 19:39:59.495312,16.84,70.98,166.28,61.2,39.34,1529,84.75,79.66,426.94,62.0,43.49,578.66
2025-03-22 19:44:59.495312,9.44,51.63,296.0,72.3,46.21,1695,36.83,24.9,555.36,44.4,40.62,811.07
2025-03-22 19:49:59.495312,67.49,26.34,163.94,79.4,45.59,873,16.94,57.2,292.73,52.1,42.63,584.36
2025-03-22 19:54:59.495312,79.9,53.62,248.84,52.2,46.12,1655,19.16,14.05,244.42,33.4,78.08,852.31
2025-03-22 19:59:59.495312,81.17,71.23,206.4,55.4,73.84,1730,68.11,75.17,399.93,67.2,57.15,96.85
2025-03-22 20:04:59.495312,66.06,81.65,221.7,81.9,62.46,1084,83.36,31.95,524.47,42.0,60.28,520.39
2025-03-22 20:09:59.495312,90.86,73.18,178.7,66.0,50.83,1349,62.7,89.1,461.86,70.0,82.37,822.06
2025-03-22 20:14:59.495312,50.99,25.62,292.96,48.1,31.93,996,88.59,83.76,454.93,56.9,82.5,855.95
2025-03-22 20:19:59.495312,87.24,57.97,214.34,69.9,21.77,1079,80.82,68.6,206.98,55.6,32.13,842.35
2025-03-22 20:24:59.495312,92.1,36.57,287.56,84.6,37.51,1586,5.81,49.75,327.0,37.3,61.23,624.16
2025-03-22 20:29:59.495312,81.24,10.74,101.52,77.1,28.6,1485,65.25,71.33,575.8,33.1,29.45,994.27
2025-03-22 20:34:59.495312,32.88,26.02,214.53,73.6,82.84,1616,32.42,20.45,253.71,54.9,85.14,222.32
2025-03-22 20:39:59.495312,22.66,19.06,243.44,49.4,29.0,1355,45.91,34.82,490.55,51.1,82.78,215.73
2025-03-22 20:44:59.495312,54.33,77.42,249.02,79.4,77.94,1768,13.46,12.15,503.72,35.4,83.7,81.18
2025-03-22 20:49:59.495312,45.77,30.68,281.0,63.7,50.85,1465,30.39,61.6,493.13,67.6,72.86,989.87
2025-03-22 20:54:59.495312,84.0,32.78,100.88,80.0,25.87,952,61.94,74.44,595.71,48.8,55.02,380.62
2025-03-22 20:59:59.495312,14.0,86.79,100.07,54.8,85.02,1090,24.65,85.7,363.68,41.7,50.35,773.95
2025-03-22 21:04:59.495312,28.2,40.33,194.45,42.8,66.37,1731,63.28,64.92,472.88,65.5,49.64,106.72
2025-03-22 21:09:59.495312,72.66,10.77,105.86,61.4,38.86,941,88.07,68.57,277.46,71.1,24.97,333.75
2025-03-22 21:14:59.495312,13.55,32.71,294.91,52.1,91.57,1567,5.44,81.64,359.88,43.8,91.17,642.65
2025-03-22 21:19:59.495312,33.87,19.54,144.41,72.2,23.62,1111,75.72,84.91,396.62,64.9,53.77,548.54
2025-03-22 21:24:59.495312,39.84,18.22,194.53,83.1,36.15,1445,62.72,49.3,285.93,59.4,89.76,247.36
2025-03-22 21:29:59.495312,61.03,16.2,112.23,71.1,80.16,831,9.2,18.78,562.72,74.5,85.94,488.51
2025-03-22 21:34:59.495312,19.23,57.46,204.41,79.9,76.75,825,76.12,47.31,486.48,39.2,82.15,153.34
2025-03-22 21:39:59.495312,82.45,25.15,175.99,60.4,43.14,1710,25.21,54.49,313.5,73.2,64.12,565.57
2025-03-22 21:44:59.495312,45.28,38.9,108.93,74.7,24.96,1054,28.92,60.52,253.98,44.2,27.62,142.09
2025-03-22 21:49:59.495312,87.53,78.96,167.02,77.9,88.65,1744,13.42,89.14,315.15,48.5,44.29,654.14
2025-03-22 21:54:59.495312,47.11,43.95,178.29,72.0,45.1,1534,53.09,83.41,449.19,46.1,65.27,197.59
2025-03-22 21:59:59.495312,29.75,83.26,297.98,62.8,35.66,855,49.84,41.71,530.56,42.1,21.01,569.73
2025-03-22 22:04:59.495312,17.76,49.84,141.58,68.2,61.28,1092,36.25,19.08,401.27,61.2,23.2,172.66
2025-03-22 22:09:59.495312,5.34,41.91,208.96,71.5,92.82,1436,20.19,27.18,241.0,56.5,70.82,430.67
2025-03-22 22:14:59.495312,52.89,70.03,297.46,51.4,23.48,1029,80.42,23.9,299.73,43.8,86.62,384.24
2025-03-22 22:19:59.495312,14.64,15.85,258.4,76.4,81.26,852,83.87,38.48,338.06,35.9,84.14,768.59
2025-03-22 22:24:59.495312,40.26,17.16,298.67,82.8,65.8,1753,53.65,80.12,454.45,44.3,32.61,659.1
2025-03-22 22:29:59.495312,58.03,62.16,293.66,60.9,54.04,900,26.98,45.04,298.66,47.2,88.34,940.23
2025-03-22 22:34:59.495312,29.81,48.96,197.91,71.5,79.53,1266,13.65,55.38,293.57,47.1,72.22,925.82
2025-03-22 22:39:59.495312,20.77,73.23,239.28,73.2,97.27,1645,83.17,24.33,314.48,46.1,73.72,738.75
2025-03-22 22:44:59.495312,74.72,83.3,122.09,69.8,38.34,1603,13.64,49.43,437.01,32.2,42.8,782.06
2025-03-22 22:49:59.495312,90.21,41.07,188.23,64.6,31.49,1668,6.19,79.89,397.05,50.9,73.7,643.67
2025-03-22 22:54:59.495312,14.04,57.71,261.8,79.7,93.03,1066,47.25,71.88,536.65,67.6,73.23,707.08
2025-03-22 22:59:59.495312,19.0,50.06,201.07,60.2,73.52,1594,70.81,16.5,479.17,38.1,64.6,636.36
2025-03-22 23:04:59.495312,91.4,88.53,240.54,42.7,55.04,801,46.18,78.97,466.73,36.6,46.8,346.18
2025-03-22 23:09:59.495312,8.4,76.49,249.15,78.0,65.86,821,9.63,31.91,261.86,51.2,80.83,383.16
2025-03-22 23:14:59.495312,92.99,82.94,150.69,70.3,79.65,1377,67.1,63.26,222.09,46.7,90.31,596.0
2025-03-22 23:19:59.495312,5.42,30.35,275.14,78.2,81.84,1011,62.81,21.71,404.0,55.3,85.24,734.17
2025-03-22 23:24:59.495312,83.63,71.8,191.96,46.2,93.59,1035,66.34,63.97,228.66,72.6,38.22,435.81
2025-03-22 23:29:59.495312,32.66,31.24,142.04,41.4,54.15,1679,24.01,12.86,345.61,64.2,53.43,185.53
2025-03-22 23:34:59.495312,89.47,26.7,273.08,82.0,43.47,1328,76.61,58.05,210.44,60.9,45.68,486.45
2025-03-22 23:39:59.495312,33.53,85.54,183.56,46.6,71.17,1187,48.13,61.68,270.72,48.7,73.06,965.03
2025-03-22 23:44:59.495312,63.89,11.54,250.06,76.4,53.26,813,53.27,29.56,244.15,42.9,82.36,253.38
2025-03-22 23:49:59.495312,12.2,87.23,209.61,77.0,67.57,1318,54.12,84.96,520.39,54.3,36.18,666.62
2025-03-22 23:54:59.495312,26.81,21.94,176.37,71.9,53.6,1646,30.81,13.68,338.45,69.8,91.05,983.41
2025-03-22 23:59:59.495312,74.63,75.56,261.98,45.9,32.24,1021,27.51,81.34,231.54,69.5,70.8,407.43
2025-03-23 00:04:59.495312,52.58,32.07,216.89,70.0,57.55,1711,5.43,40.55,306.19,50.0,36.38,893.49
2025-03-23 00:09:59.495312,88.52,38.06,178.11,80.0,75.27,1415,40.69,67.11,473.12,41.1,47.83,870.81
2025-03-23 00:14:59.495312,43.59,27.34,121.92,59.1,83.94,1761,48.66,62.12,498.25,40.1,27.85,372.09
2025-03-23 00:19:59.495312,83.28,56.84,279.09,58.6,59.47,1202,71.85,23.46,247.95,31.5,64.78,143.59
2025-03-23 00:24:59.495312,45.41,37.85,107.09,59.9,33.22,1312,11.0,35.52,511.43,67.9,32.69,219.61
2025-03-23 00:29:59.495312,93.13,62.59,272.64,43.7,53.18,1086,88.16,52.37,348.22,41.9,71.98,397.46
2025-03-23 00:34:59.495312,91.39,11.25,171.99,80.1,82.9,1183,28.76,77.72,471.75,46.2,75.29,961.18
2025-03-23 00:39:59.495312,34.62,15.15,227.87,79.1,53.03,1046,38.0,86.39,468.6,66.4,55.95,310.73
2025-03-23 00:44:59.495312,84.73,17.97,284.44,84.9,75.72,1699,9.35,11.65,517.44,35.4,27.04,930.52
2025-03-23 00:49:59.495312,81.29,43.52,130.34,66.3,60.58,890,63.78,38.2,478.87,50.8,65.82,222.3
2025-03-23 00:54:59.495312,23.96,75.18,213.39,73.8,39.3,1625,68.8,63.45,215.55,35.5,47.92,971.32
2025-03-23 00:59:59.495312,61.19,81.05,252.89,49.1,83.69,1111,88.59,52.22,407.79,49.9,91.22,328.92
2025-03-23 01:04:59.495312,11.54,29.58,251.52,70.0,26.74,1236,35.31,85.44,266.47,32.1,58.49,651.44
2025-03-23 01:09:59.495312,80.3,55.95,205.13,69.2,61.99,1784,28.16,11.36,587.99,53.3,25.42,116.21
2025-03-23 01:14:59.495312,20.71,71.47,224.95,80.6,36.71,1525,70.35,45.02,302.33,65.8,67.7,334.68
2025-03-23 01:19:59.495312,11.37,33.11,251.51,77.4,25.37,842,68.61,63.5,368.04,60.4,78.45,250.17
2025-03-23 01:24:59.495312,41.02,42.72,268.21,82.2,60.23,873,89.34,27.41,278.68,52.9,32.04,53.25
2025-03-23 01:29:59.495312,56.92,51.92,252.36,79.1,59.96,1553,23.48,68.07,253.84,67.3,53.68,198.93
2025-03-23 01:34:59.495312,81.94,20.79,170.8,79.1,76.55,1792,68.48,16.5,440.37,40.3,75.74,613.45
2025-03-23 01:39:59.495312,92.68,12.08,299.35,42.9,79.58,1360,11.02,46.08,397.27,67.4,21.54,420.42
2025-03-23 01:44:59.495312,44.55,22.22,186.9,78.1,78.22,1679,48.23,64.1,349.86,42.4,22.17,736.44
2025-03-23 01:49:59.495312,10.44,60.15,104.89,67.3,52.76,1675,15.75,31.34,234.17,46.3,70.77,687.52
2025-03-23 01:54:59.495312,72.42,15.89,172.52,57.1,70.54,1115,63.78,15.91,494.38,35.8,74.38,809.33
2025-03-23 01:59:59.495312,55.87,25.18,125.56,42.5,66.16,1533,59.13,86.56,202.34,34.6,83.44,873.67
2025-03-23 02:04:59.495312,45.31,37.03,124.29,70.5,53.72,1661,9.39,83.11,383.06,71.9,49.97,828.83
2025-03-23 02:09:59.495312,32.83,16.23,156.31,54.8,67.78,943,33.77,84.11,453.03,38.5,49.23,475.66
2025-03-23 02:14:59.495312,50.22,25.34,110.68,61.0,95.78,1128,40.55,88.28,372.28,45.0,61.43,343.29
2025-03-23 02:19:59.495312,35.48,82.9,237.7,70.7,35.43,1008,27.33,24.78,250.48,53.8,76.8,527.19
2025-03-23 02:24:59.495312,73.13,11.54,114.8,81.0,92.46,898,8.48,22.62,511.3,45.7,68.07,558.37
2025-03-23 02:29:59.495312,53.95,62.27,140.66,77.1,24.28,1499,33.69,12.74,329.58,69.2,44.55,347.52
2025-03-23 02:34:59.495312,83.92,40.75,118.58,60.3,44.67,913,76.34,81.35,253.9,70.5,45.99,563.01
2025-03-23 02:39:59.495312,53.92,63.81,112.63,57.5,43.05,974,37.41,70.22,420.11,44.7,77.23,150.49
2025-03-23 02:44:59.495312,26.44,57.1,153.55,50.8,70.11,1070,34.1,60.66,207.67,34.1,60.1,269.49
2025-03-23 02:49:59.495312,81.6,27.88,214.38,56.8,30.5,862,89.76,84.21,329.63,39.5,27.35,758.75
2025-03-23 02:54:59.495312,55.15,77.78,292.94,45.0,90.59,1595,8.75,56.01,500.26,51.3,31.47,223.69
2025-03-23 02:59:59.495312,23.62,49.36,275.11,83.7,86.28,1203,74.06,20.38,565.08,43.0,83.84,182.09
2025-03-23 03:04:59.495312,61.12,75.8,275.19,65.8,72.17,1024,48.48,24.15,436.69,50.4,94.91,322.98
2025-03-23 03:09:59.495312,37.19,42.48,135.21,45.8,56.67,1758,90.0,20.57,287.04,64.1,45.18,402.5
2025-03-23 03:14:59.495312,81.0,88.77,152.98,55.9,94.64,960,40.41,34.61,288.0,48.9,49.0,362.12
2025-03-23 03:19:59.495312,45.8,71.64,115.28,64.6,86.46,835,68.72,40.36,441.55,38.9,31.59,405.88
2025-03-23 03:24:59.495312,70.38,87.28,255.69,64.0,59.95,1180,11.29,73.75,362.7,46.1,37.68,182.92
2025-03-23 03:29:59.495312,13.6,51.15,113.96,41.6,76.15,1452,88.59,25.3,270.91,63.4,51.85,207.13
2025-03-23 03:34:59.495312,40.64,47.9,211.34,82.8,65.35,1117,36.01,68.03,514.96,49.1,41.33,274.04
2025-03-23 03:39:59.495312,93.49,70.44,149.58,52.4,67.04,1507,52.16,49.3,280.1,41.2,72.61,431.89
2025-03-23 03:44:59.495312,77.76,80.42,148.69,40.7,46.48,1462,17.46,89.97,328.66,49.2,60.34,369.1
2025-03-23 03:49:59.495312,19.39,87.13,298.15,43.4,56.97,1255,90.1,72.13,224.57,50.5,81.67,801.77
